"Req_Finish_Fabrics","Fabric_Allowance","Rec_Beam_length.yds.","Shrink_allow","Req_grey_fabric","Req_beam_length.yds.","Total_Pdn.yds.","Rejection","warp_count","weft_count","epi","ppi"
8450,6.5,158.572,14,9037.43315508021,9609.22019347261,119,0,40,40,110,90
8450,6.5,136.7,14,9037.43315508021,9609.22019347261,110,0,40,40,110,90
8450,6.5,180.444,14,9037.43315508021,9609.22019347261,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,17702,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,69419,187,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51605,170,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16118,81,40,40,110,90
4100,7.1,4412.676,9.1,4413.34768568353,4439.61957850127,3935,137,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,4478,0,40,40,120,90
8885,6,9820.528,9,9452.12765957447,9497.94574987185,5072,22,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
1700,10.5,1995.82,10,1899.44134078212,1929.85586928201,1531,0,50,50,140,70
2065,8.3,2509.812,10.1,2251.90839694656,2290.51176604681,2196,0,50,50,140,96
8885,6,5632.04,9,9452.12765957447,9497.94574987185,2621,9,160,40,140,88
800,12,1044.388,14,909.090909090909,966.607948455825,859,13,40,40,110,90
3342,7.2,3313.608,12.6,3601.29310344828,3767.80601536909,1869,0,40,40,120,80
3777,7.2,4702.48,12.7,4070.04310344828,4263.1072961924,4067,80,40,40,120,80
16740,7,20330.024,10,18000,18288.2223847842,7429,10,40,40,110,70
10649,7,11980.388,10,11450.5376344086,11633.8877046336,3366,0,40,40,110,70
9136,7,11094.572,10,9823.65591397849,9980.9557770244,8627,20,40,40,110,70
15136,7,12888.076,10,16275.2688172043,16535.8741945098,6429,3,40,40,110,70
15136,7,17519.472,10,16275.2688172043,16535.8741945098,11515,43,40,40,110,70
3600,8.2,2230.944,12.1,3921.56862745098,4079.5517153593,931,13,40,40,120,100
1100,11.7,1452.3008,15.6,1245.75311438279,1349.68068675177,1178,0,40,40,130,80
1450,10.8,1919.268,15,1625.56053811659,1748.74191888269,382,0,40,40,130,80
2150,10,2821.488,15.3,2388.88888888889,2579.01601254664,252,0,50,50,130,100
2950,8.5,3729.176,13,3224.04371584699,3388.6223249239,95,0,40,40,120,80
2150,9,2734,13.3,2362.63736263736,2491.83607280923,668,0,40,40,120,80
8450,7,10821.172,15,9086.02150537634,9774.54011077966,4362,11,40,40,110,90
13245,8,3849.472,12.5,14396.7391304348,15045.1866761781,108,0,40,40,120,80
13245,6.5,142.168,14,14165.7754010695,15062.0262085852,104,0,40,40,110,90
13245,6.5,131.232,14,14165.7754010695,15062.0262085852,92,0,50,50,156,90
13245,6.5,109.36,14,14165.7754010695,15062.0262085852,97,0,50,50,156,90
13245,6.5,158.572,14,14165.7754010695,15062.0262085852,119,0,40,40,110,90
13245,6.5,174.976,14,14165.7754010695,15062.0262085852,40,0,50,50,160,86
13245,6.5,136.7,14,14165.7754010695,15062.0262085852,110,0,40,40,110,90
13245,6.5,180.444,14,14165.7754010695,15062.0262085852,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,17925,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,69999,198,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51758,318,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16335,81,40,40,110,90
4100,7.1,4861.052,9.1,4413.34768568353,4439.61957850127,4067,137,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,4975,0,40,40,120,90
8885,6,9820.528,9,9452.12765957447,9497.94574987185,5428,27,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
1700,10.5,1995.82,10,1899.44134078212,1929.85586928201,1666,0,50,50,140,70
2065,8.3,2509.812,10.1,2251.90839694656,2290.51176604681,2196,0,50,50,140,96
8885,6,5632.04,9,9452.12765957447,9497.94574987185,2977,9,160,40,140,88
800,12,1044.388,14,909.090909090909,966.607948455825,859,13,40,40,110,90
3342,7.2,3313.608,12.6,3601.29310344828,3767.80601536909,2054,0,40,40,120,80
3777,7.2,4702.48,12.7,4070.04310344828,4263.1072961924,4067,80,40,40,120,80
16740,7,20330.024,10,18000,18288.2223847842,8586,10,40,40,110,70
10649,7,11980.388,10,11450.5376344086,11633.8877046336,4207,0,40,40,110,70
9136,7,11094.572,10,9823.65591397849,9980.9557770244,8804,20,40,40,110,70
15136,7,12888.076,10,16275.2688172043,16535.8741945098,7323,3,40,40,110,70
15136,7,17519.472,10,16275.2688172043,16535.8741945098,12462,25,40,40,110,70
3600,8.2,4467.356,12.1,3921.56862745098,4079.5517153593,1112,13,40,40,120,100
1100,11.7,1452.3008,15.6,1245.75311438279,1349.68068675177,1178,0,40,40,130,80
1450,10.8,1919.268,15,1625.56053811659,1748.74191888269,558,0,40,40,130,80
2150,10,2821.488,15.3,2388.88888888889,2579.01601254664,396,0,50,50,130,100
2950,8.5,3729.176,13,3224.04371584699,3388.6223249239,246,0,40,40,120,80
2150,9,2734,13.3,2362.63736263736,2491.83607280923,849,0,40,40,120,80
8450,7,10821.172,15,9086.02150537634,9774.54011077966,5103,11,40,40,110,90
3850,8,2132.52,14,4184.78260869565,4449.54854533741,68,0,40,40,130,80
7150,7,2859.764,12.6,7688.17204301075,8043.64988873348,43,0,40,40,120,80
11250,8,8284.02,9,12228.2608695652,12287.535942954,404,0,40,40,120,80
13245,8,3849.472,12.5,14396.7391304348,15045.1866761781,304,0,40,40,120,80
5745,8,4647.8,9,6244.5652173913,6274.83502153519,44,0,40,40,120,80
5745,6.5,142.168,14,6144.38502673797,6533.13254573966,104,0,40,40,110,90
5745,6.5,131.232,14,6144.38502673797,6533.13254573966,92,0,50,50,156,90
5745,6.5,109.36,14,6144.38502673797,6533.13254573966,97,0,50,50,156,90
5745,6.5,158.572,14,6144.38502673797,6533.13254573966,119,0,40,40,110,90
5745,6.5,174.976,14,6144.38502673797,6533.13254573966,87,0,50,50,160,86
5745,6.5,371.824,14,6144.38502673797,6533.13254573966,99,0,50,50,156,90
5745,6.5,174.976,14,6144.38502673797,6533.13254573966,49,0,50,50,140,90
5745,6.5,136.7,14,6144.38502673797,6533.13254573966,110,0,40,40,110,90
5745,6.5,180.444,14,6144.38502673797,6533.13254573966,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,18158,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,70436,198,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51758,324,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16508,81,40,40,110,90
4100,7.1,4861.052,9.1,4413.34768568353,4439.61957850127,4224,155,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,5469,20,40,40,120,90
8885,6,12390.488,9,9452.12765957447,9497.94574987185,5911,39,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
1700,10.5,1995.82,10,1899.44134078212,1929.85586928201,1666,0,50,50,140,70
2065,8.3,2509.812,10.1,2251.90839694656,2290.51176604681,2196,0,50,50,140,96
8885,6,7808.304,9,9452.12765957447,9497.94574987185,3301,9,160,40,140,88
800,12,1044.388,14,909.090909090909,966.607948455825,859,13,40,40,110,90
3342,7.2,3313.608,12.6,3601.29310344828,3767.80601536909,2218,0,40,40,120,80
3777,7.2,4702.48,12.7,4070.04310344828,4263.1072961924,4067,80,40,40,120,80
16740,7,20330.024,10,18000,18288.2223847842,9512,10,40,40,110,70
10649,7,12855.268,10,11450.5376344086,11633.8877046336,5063,0,40,40,110,70
9136,7,11094.572,10,9823.65591397849,9980.9557770244,8979,20,40,40,110,70
15136,7,15622.076,10,16275.2688172043,16535.8741945098,8112,3,40,40,110,70
15136,7,17519.472,10,16275.2688172043,16535.8741945098,13294,37,40,40,110,70
3600,8.2,4467.356,12.1,3921.56862745098,4079.5517153593,1448,13,40,40,120,100
1100,11.7,1452.3008,15.6,1245.75311438279,1349.68068675177,1178,0,40,40,130,80
1450,10.8,1919.268,15,1625.56053811659,1748.74191888269,726,0,40,40,130,80
2150,10,2821.488,15.3,2388.88888888889,2579.01601254664,544,0,50,50,130,100
2950,8.5,3729.176,13,3224.04371584699,3388.6223249239,329,0,40,40,120,80
2150,9,2734,13.3,2362.63736263736,2491.83607280923,1029,0,40,40,120,80
8450,7,10821.172,15,9086.02150537634,9774.54011077966,5763,11,40,40,110,90
3850,8,2132.52,14,4184.78260869565,4449.54854533741,134,0,40,40,130,80
7150,7,2859.764,12.6,7688.17204301075,8043.64988873348,210,6,40,40,120,80
11250,8,8284.02,9,12228.2608695652,12287.535942954,936,4,40,40,120,80
13245,8,7720.816,12.5,14396.7391304348,15045.1866761781,506,0,40,40,120,80
5745,8,4647.8,9,6244.5652173913,6274.83502153519,324,4,40,40,120,80
3850,8,2187.2,12,4184.78260869565,4348.42244203429,63,0,50,50,130,80
3850,6.5,142.168,14,4117.64705882353,4378.16541359403,104,0,40,40,110,90
3850,6.5,131.232,14,4117.64705882353,4378.16541359403,92,0,50,50,156,90
3850,6.5,109.36,14,4117.64705882353,4378.16541359403,97,0,50,50,156,90
3850,6.5,158.572,14,4117.64705882353,4378.16541359403,119,0,40,40,110,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,87,0,50,50,160,86
3850,6.5,371.824,14,4117.64705882353,4378.16541359403,127,0,50,50,156,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,91,0,50,50,140,90
3850,6.5,349.952,14,4117.64705882353,4378.16541359403,50,0,50,50,156,71
3850,6.5,360.888,14,4117.64705882353,4378.16541359403,122,0,50,50,144,100
3850,6.5,136.7,14,4117.64705882353,4378.16541359403,110,0,40,40,110,90
3850,6.5,180.444,14,4117.64705882353,4378.16541359403,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,18371,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,70791,198,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51758,324,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16620,81,40,40,110,90
4100,7.1,5637.508,9.1,4413.34768568353,4439.61957850127,4353,155,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,5946,20,40,40,120,90
8885,6,12390.488,9,9452.12765957447,9497.94574987185,6406,51,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
1700,10.5,1995.82,10,1899.44134078212,1929.85586928201,1666,0,50,50,140,70
2065,8.3,2509.812,10.1,2251.90839694656,2290.51176604681,2196,0,50,50,140,96
8885,6,7808.304,9,9452.12765957447,9497.94574987185,3663,16,160,40,140,88
800,12,1044.388,14,909.090909090909,966.607948455825,859,13,40,40,110,90
3342,7.2,3313.608,12.6,3601.29310344828,3767.80601536909,2392,0,40,40,120,80
3777,7.2,4702.48,12.7,4070.04310344828,4263.1072961924,4067,80,40,40,120,80
16740,7,20330.024,10,18000,18288.2223847842,10417,10,40,40,110,70
10649,7,12855.268,10,11450.5376344086,11633.8877046336,6091,0,40,40,110,70
9136,7,11094.572,10,9823.65591397849,9980.9557770244,9147,20,40,40,110,70
15136,7,18356.076,10,16275.2688172043,16535.8741945098,8949,3,40,40,110,70
15136,7,18197.504,10,16275.2688172043,16535.8741945098,14117,37,40,40,110,70
3600,8.2,4467.356,12.1,3921.56862745098,4079.5517153593,1780,13,40,40,120,100
1100,11.7,1452.3008,15.6,1245.75311438279,1349.68068675177,1178,0,40,40,130,80
1450,10.8,1919.268,15,1625.56053811659,1748.74191888269,904,0,40,40,130,80
2150,10,2821.488,15.3,2388.88888888889,2579.01601254664,672,0,50,50,130,100
2950,8.5,3729.176,13,3224.04371584699,3388.6223249239,496,0,40,40,120,80
2150,9,2734,13.3,2362.63736263736,2491.83607280923,1218,8,40,40,120,80
8450,7,10821.172,15,9086.02150537634,9774.54011077966,6321,16,40,40,110,90
3850,8,4899.328,14,4184.78260869565,4449.54854533741,349,8,40,40,130,80
8100,8,2373.112,14,8804.34782608696,9361.38784863195,49,0,40,40,130,80
5000,7,3171.44,12.53,5376.34408602151,5620.42850476053,120,0,40,40,120,80
7150,7,2859.764,12.6,7688.17204301075,8043.64988873348,375,6,40,40,120,80
11250,8,8284.02,9,12228.2608695652,12287.535942954,1417,4,40,40,120,80
13245,8,11586.692,12.5,14396.7391304348,15045.1866761781,958,27,40,40,120,80
5745,8,4647.8,9,6244.5652173913,6274.83502153519,680,7,40,40,120,80
3850,8,2187.2,12,4184.78260869565,4348.42244203429,204,9,50,50,130,80
3850,6.5,142.168,14,4117.64705882353,4378.16541359403,104,0,40,40,110,90
3850,6.5,131.232,14,4117.64705882353,4378.16541359403,92,0,50,50,156,90
3850,6.5,109.36,14,4117.64705882353,4378.16541359403,97,0,50,50,156,90
3850,6.5,158.572,14,4117.64705882353,4378.16541359403,119,0,40,40,110,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,87,0,50,50,160,86
3850,6.5,371.824,14,4117.64705882353,4378.16541359403,127,0,50,50,156,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,91,0,50,50,140,90
3850,6.5,349.952,14,4117.64705882353,4378.16541359403,205,0,50,50,156,71
3850,6.5,360.888,14,4117.64705882353,4378.16541359403,134,0,50,50,144,100
3850,6.5,191.38,14,4117.64705882353,4378.16541359403,97,0,50,50,144,100
3850,6.5,164.04,14,4117.64705882353,4378.16541359403,9,0,50,50,160,80
3850,6.5,136.7,14,4117.64705882353,4378.16541359403,110,0,40,40,110,90
3850,6.5,180.444,14,4117.64705882353,4378.16541359403,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,18371,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,71065,198,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51758,324,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16620,108,40,40,110,90
590,13.7,5637.508,13.3,683.661645422943,721.047070786751,4481,171,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,6428,20,40,40,120,90
8885,6,12390.488,9,9452.12765957447,9497.94574987185,6911,51,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
1700,10.5,1995.82,10,1899.44134078212,1929.85586928201,1666,0,50,50,140,70
2065,8.3,2509.812,10.1,2251.90839694656,2290.51176604681,2196,0,50,50,140,96
8885,6,7808.304,9,9452.12765957447,9497.94574987185,4022,16,160,40,140,88
800,12,1044.388,14,909.090909090909,966.607948455825,859,13,40,40,110,90
3342,7.2,3313.608,12.6,3601.29310344828,3767.80601536909,2566,0,40,40,120,80
3777,7.2,4702.48,12.7,4070.04310344828,4263.1072961924,4067,80,40,40,120,80
16740,7,20330.024,10,18000,18288.2223847842,11341,26,40,40,110,70
10649,7,12855.268,10,11450.5376344086,11633.8877046336,7044,0,40,40,110,70
9136,7,11094.572,10,9823.65591397849,9980.9557770244,9201,20,40,40,110,70
15136,7,18356.076,10,16275.2688172043,16535.8741945098,9842,6,40,40,110,70
15136,7,18197.504,10,16275.2688172043,16535.8741945098,14699,54,40,40,110,70
3600,8.2,4467.356,12.1,3921.56862745098,4079.5517153593,2116,17,40,40,120,100
1100,11.7,1452.3008,15.6,1245.75311438279,1349.68068675177,1178,0,40,40,130,80
1450,10.8,1919.268,15,1625.56053811659,1748.74191888269,1070,0,40,40,130,80
2150,10,2821.488,15.3,2388.88888888889,2579.01601254664,797,0,50,50,130,100
2950,8.5,3729.176,13,3224.04371584699,3388.6223249239,687,0,40,40,120,80
2150,9,2734,13.3,2362.63736263736,2491.83607280923,1374,8,40,40,120,80
8450,7,10821.172,15,9086.02150537634,9774.54011077966,6829,16,40,40,110,90
3850,8,4899.328,14,4184.78260869565,4449.54854533741,665,17,40,40,130,80
4200,8,2641.044,14,4565.21739130435,4854.0529585499,60,0,40,40,130,80
8100,8,7671.604,14,8804.34782608696,9361.38784863195,455,13,40,40,130,80
5000,7,3171.44,12.53,5376.34408602151,5620.42850476053,303,0,40,40,120,80
7150,7,5079.772,12.6,7688.17204301075,8043.64988873348,583,6,40,40,120,80
2500,8.2,3160.504,14.2,2723.31154684096,2902.36172445677,62,0,40,40,130,80
11250,8,8284.02,9,12228.2608695652,12287.535942954,1926,25,40,40,120,80
20175,8,10498.56,12.5,21929.347826087,22917.0737026721,209,0,40,40,120,80
13245,8,11586.692,12.5,14396.7391304348,15045.1866761781,1497,27,40,40,120,80
5745,8,4647.8,9,6244.5652173913,6274.83502153519,1041,12,40,40,120,80
3850,8,2187.2,12,4184.78260869565,4348.42244203429,344,13,50,50,130,80
3850,8,5478.936,12,4184.78260869565,4348.42244203429,118,0,40,40,110,90
3850,6.5,142.168,14,4117.64705882353,4378.16541359403,104,0,40,40,110,90
3850,6.5,131.232,14,4117.64705882353,4378.16541359403,92,0,50,50,156,90
3850,6.5,109.36,14,4117.64705882353,4378.16541359403,97,0,50,50,156,90
3850,6.5,158.572,14,4117.64705882353,4378.16541359403,119,0,40,40,110,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,87,0,50,50,160,86
3850,6.5,371.824,14,4117.64705882353,4378.16541359403,127,0,50,50,156,90
3850,6.5,174.976,14,4117.64705882353,4378.16541359403,91,0,50,50,140,90
3850,6.5,349.952,14,4117.64705882353,4378.16541359403,277,0,50,50,156,71
3850,6.5,360.888,14,4117.64705882353,4378.16541359403,134,0,50,50,144,100
3850,6.5,191.38,14,4117.64705882353,4378.16541359403,107,10,50,50,144,100
3850,6.5,191.38,14,4117.64705882353,4378.16541359403,82,0,50,50,144,100
3850,6.5,164.04,14,4117.64705882353,4378.16541359403,104,0,50,50,160,80
3850,6.5,136.7,14,4117.64705882353,4378.16541359403,110,0,40,40,110,90
3850,6.5,180.444,14,4117.64705882353,4378.16541359403,127,0,50,50,120,90
19910,6.5,137810.004,14,21294.1176470588,22641.3697103005,114908,722,40,40,110,90
18329,7,23548.4888,10,19708.6021505376,20024.1832790149,18371,20,40,40,110,70
68100,6.5,86257.7,14,72834.2245989305,77442.3544586372,71160,198,40,40,110,90
49500,6.5,62373.476,14,52941.1764705882,56290.6981747804,51758,324,40,40,110,90
361,18,3105.824,17.2,440.243902439024,486.188308656408,2611,34,40,40,120,80
361,7.1,4248.636,10.1,388.589881593111,395.251288712557,3633,19,40,40,92,70
19910,6.5,19870.712,14,21294.1176470588,22641.3697103005,16620,108,40,40,110,90
590,13.7,5637.508,13.3,683.661645422943,721.047070786751,4642,171,40,40,120,90
19350,6.5,24343.536,14,20695.1871657754,22004.5456501414,20032,130,40,40,110,90
1700,9.6,2351.24,10,1880.53097345133,1910.64270244181,1987,14,40,40,100,70
1400,11.5,1793.504,12.8,1581.9209039548,1658.86016551974,1484,0,50,50,130,80
9300,7,11105.508,9,10000,10048.4738377935,6907,20,40,40,120,90
8885,6,12390.488,9,9452.12765957447,9497.94574987185,7412,58,160,40,140,88
3800,8,4560.312,10.1,4130.4347826087,4201.2408148051,3776,85,50,50,140,70
